label,chatName,segment
non-predator,cb93eb47c3b1037767d3b2166625937f,"22813b6f9b851d152e2f2d99116de592, start telcon is starting a teleconference logging to http://www.w3.org/2008/09/24-webapps-irc 4e63bbbffbcaf12608512401eaf11240, make logs public I have made the request, 22813b6f9b851d152e2f2d99116de592 17f9b78129866dff3cbd228a8d985fbf, this will be WAPP I do not see a conference matching that name scheduled within the next hour, 22813b6f9b851d152e2f2d99116de592 Meeting: Web Applications Working Group Teleconference Date: 24 September 2008 17f9b78129866dff3cbd228a8d985fbf, this will be DOM# I do not see a conference matching that name scheduled within the next hour, 227a9a17d1db3f8e5c71a150345fb2a6 17f9b78129866dff3cbd228a8d985fbf, this will be DOM3 ok, 227a9a17d1db3f8e5c71a150345fb2a6, I see IA_WebAPI(DOM3)2:30PM already started 17f9b78129866dff3cbd228a8d985fbf, call 227a9a17d1db3f8e5c71a150345fb2a6 ok, 227a9a17d1db3f8e5c71a150345fb2a6; the call is being made +Shepazu Call is on today? +[IPcaller] 1001516367dfdbf26983bbb8b1f26554: we are talking about tests ok, will call soon 17f9b78129866dff3cbd228a8d985fbf, [IPcaller| is me sorry, bb21c722adad611b63dfb48ec99e8350, I do not recognize a party named '[IPcaller|' 17f9b78129866dff3cbd228a8d985fbf, [IPcaller] is me bb21c722adad611b63dfb48ec99e8350; got it +Carmelo http://www.w3.org/DOM/Test/ ACTION, opettay2 should look at existing test frameworks bah , didn't work :) ACTION: opettay2 to look at existing test frameworks noticed an ACTION. Trying to create it. records action 1 Created ACTION-248 - Look at existing test frameworks [on Olli Pettay - due 2008-10-01]. Action Item: Carmelo to work with Mobile working group and how to incorporate their harness into our work records action 2 noticed an ACTION. Trying to create it. Sorry, couldn't find user - Item Action: Carmelo to work with Mobile working group and how to incorporate their harness into our work records action 3 noticed an ACTION. Trying to create it. Created ACTION-249 - Work with Mobile working group and how to incorporate their harness into our work [on Carmelo Montanez - due 2008-10-01]. some thoughts on test suite: scribenick 227a9a17d1db3f8e5c71a150345fb2a6 some thoughts on test suite: * need to start from bottom up, test everythings, not just DOM3-specific features * event flow and target event very important s/target event/target phase/ * document quirky HTML form behavior with coordination of HTML5 WG * keyboard and text events very important * test-first methodology Action: 1001516367dfdbf26983bbb8b1f26554 to upload tests to cvs and email list for review noticed an ACTION. Trying to create it. records action 4 Created ACTION-250 - Upload tests to cvs and email list for review [on Carmelo Montanez - due 2008-10-01]. ACTION: opettay2 to send an email/a proposal for pixel scrolling noticed an ACTION. Trying to create it. records action 5 Created ACTION-251 - Send an email/a proposal for pixel scrolling [on Olli Pettay - due 2008-10-01]. bb21c722adad611b63dfb48ec99e8350 -Carmelo - +1.301.975.aaaa -Shepazu IA_WebAPI(DOM3)2:30PM has ended Attendees were +1.301.975.aaaa, Shepazu, bb21c722adad611b63dfb48ec99e8350, Carmelo"
non-predator,51bc7f68c2caabf6a9fd51e3856a4fdb,Hixie: btw you're probably better off reimplementing the IDL labels since they are positioned differently in all browsers (i only tested opera when i wrote it so check opera for how i intended it to look)
non-predator,c291b8d9b75e2d4c9c9494e2718fb85d,"You can get ones that use battery-backed-up SDRAM - in the event of failure they write it all to disk. Quite good for undo/redo and TEMP tablespaces indeed, i looked at ramsan ... nice but a bit to expensive and they cant help you if the server blow up :p"
non-predator,c3cf405a805aa2b8b69dd1a4e49ba66f,"Guy, 17, looking for girls around my age that wanna talk :] asl? guy.. 17.. utah.. let the power be with you xD"
non-predator,8ffd5b00bc1c5ed6459bac0860d9a5da,"morning all hello, is there anyway to play html5 videos in IE 6 ? ff9fa8d3c0a3fd4d936c656a9e4d38e1: yes…..wtih Flash ff9fa8d3c0a3fd4d936c656a9e4d38e1: if you aren't too far along….take a look at this: http://mediaelementjs.com/ d8971eef6664fa6be92595545b27e605: the problem is that hotmail block flash when i embed a video in a message, so i'm trying to find any solution without flash lol….this is for an email…..being viewed in IE6? ff9fa8d3c0a3fd4d936c656a9e4d38e1: 1. you can not play videos in an email…at all…HTML5…..Flash…Quicktime….etc 2. flash is needed for all browsers that do not support HTML5 video (IE6 - IE8) d8971eef6664fa6be92595545b27e605: no html5 works in hotmail, they supported it :) ff9fa8d3c0a3fd4d936c656a9e4d38e1: ok…let's say they support HTML5 video…..what other email clients support it? that's a very limited anyways the only thing you can do is have a fallback image for email clients that don't support HTML5 video http://www.campaignmonitor.com/blog/post/2905/html5-and-video-in-email/ idk, there is a client, his business based on send emails with video embeded, he wants hotmail users to view videos from hotmail website in ie6 , so what i ened up with, adding html5 for browsers support it, and image with play button and takes user to client website to play video in flash :) well I'm sorry to say that sounds like a poor business to be based on all you can do is have an image playback IE6 + hotmail = sounds horrible yes, i hate both :S , that is a very boring issue :S After doing some research…it seems HTML5 video support is growing, but still isn't very well supported…..the ONLY fallback is an image that links to the video d8971eef6664fa6be92595545b27e605: yes, that is what i will do, thanks :) np you can flash as a fallback, and serve <video> by default if you choose 33efc1e92757da55a29793522ce54302: he was talking about HTML5 Video in email ah yeah, email is much more tricky ya….I didn't realize that it was gaining some traction on support but until you get gmail to jump….I'll consider it a nice to have feature"
non-predator,5a6d7414980f50b281d985bf560dc462,"planet: Firefox 4: fast, powerful, and empowering <http://beltzner.ca/mike/2010/05/10/firefox-4-fast-powerful-and-empowering/>"
non-predator,943efebacce3e44dcd34934f16b48755,18.M.Cali hey? hi 15.M.Fin wow there gonna be some serious text :D
non-predator,5d0dc6ebdd420dc09b0494226b02a8df,"<a href=""http://www.jpg.com"""">http://www.jpg.com""</a>)"
non-predator,76e0a057c8f1cac098b410b1d2dad858,"baby is that you? have i finally found you? m f? f bruh im looking for my man age? are you him? im 19 you've found him baby awh <3 you gotta name baby? matt you a virgin? yeah looking for a guy named matt to take that away what size are you? like bra? yea 36 D nice baby are you shaved? yeah of course how far have you gone? not far ): i neeeda guy named matt to show me what to do what would you do if i was with you right now whatever you want all night do you masturbate? every time i think of you...like now how many fingers two, sometimes three how does it feel gtg :]"
non-predator,8ebe2eed109243fe17aef3cad7926567,annevk: Respec-tified version of Notifications draft: http://dev.w3.org/2006/webapi/WebNotifications/ give it a few seconds to load there are some tweaks that still need to be done to it but I've done as much as I'm going to on it for today
non-predator,1f028d6472335ef5f3f644ad9f4ec254,wow i got excited about using selectivizr for a project until i found out it gives you css3 selectors but not css2 i just want adjacent sib/child selectors in ie. bleh see how f.ex. jquery does it
non-predator,918d22347b0236b2c82284cc8b3b48cf,"as far as the parsing algorithm, an element with a plus sign in it is not an error, right? In it? In the element name? a924fb58d2c25874322f4e5126f608b9: yeah e.g., <foo+bar> It is ah a9b326df4e6da61c5b6f5e1058be83a2: http://www.whatwg.org/specs/web-apps/current-work/multipage/tokenization.html#tag-name-state says it's not a parse error or, rather, doesn't say it is a parse error it shouldn't be a _parse_ error, no 'course since there's no foo+bar element, it's still an error Right, that's a much more useful answer OK a9b326df4e6da61c5b6f5e1058be83a2: (I do hope you're not planning to use + in an element name) ab7faae5d7b250ea8606486575f8f79c: I was asking in context of a message Jonathan Rees posted to www-tag yesterday http://lists.w3.org/Archives/Public/www-tag/2009Nov/0015.html Ah this part: [[ For example, one might say that addition of new elements and attributes is likely to happen, but not changes in the lexical syntax such as the addition of something like <% .... %> or allowing + in element names. ]] seems like he was stating that as a example of a type of syntax restriction maybe part of the answer should be, there are no existing arbitrary syntax restrictions like that -- instead there are only things that generate parse errors and things that are do not -are there are some arbitrary restrictions like unquoted attributes can't contain ` because of potential security problems with IE I see so maybe I can make up a list of those that seems in part at least to be what he's wondering about that is, the bounds on what can be changed in the syntax and what can't be i dunno we can probably add new syntax it'd just be somewhat painful and we can add anything that is currently a bogus comment pretty easily e.g. we could add <% ... %> so long as ""..."" can never be "">"" we could add <!start range selection> ... <!end range selection> so other things like that 69b0d3dfe919a6b860a9fac82de52a7e: I realize the first two points. but it seems like things such as the restriction on unquoted attribute values containing ' that really can't be changed practically changed at this point unquoted attribute values only can't contain ' because it's confusing eh? I thought you just said it was an IE security issue? that's ` That was ` not ' ah needs to get better fonts.. or bigger ones.. or better eyes a lot of these restrictions are there purely for compatibility with xml if it wasn't for staying roughly compatible with xml, we could make some pretty good changes so maybe it could help if I wrote up an informational document about those unless somebody else already has on the wiki or somewhere help how? Help who? (Oh, are there really no more anagrams for ""how""? :-( ) heh help people who want to put together documents that are going to be processing as they'd expect without having side effects they don't want i don't follow e.g, the reason why you should not put an XML declaration in a document served as text/html well, one of the reasons the most important one being that it will put IE6 into quirks mode most people don't know that isn't that basically the only reason? or don't remember it 69b0d3dfe919a6b860a9fac82de52a7e: I guess another reason would be that it doesn't otherwise have any effect e.g., if you try to use it set encoding, it's not going to do anything a9b326df4e6da61c5b6f5e1058be83a2: Like a subset of HTML5's conformance criteria, but only for compatibility concerns, ignoring all the issues of good taste and readability and accessibility and whatever? yeah, pretty much just listing things that are ""gotchas"", I guess I occasionally get questions about this kind of stuff off-list a9b326df4e6da61c5b6f5e1058be83a2: then there's a lot of other crap we should make illegal :-) like xmlns="""" and /? er /> well, yeah the only reason they're allowed is to make polyglots possible though personally i wish we could go in the other direction far, far in the other direction 69b0d3dfe919a6b860a9fac82de52a7e: I know but that position seems to be out of sync with the range of authors/content providers who say they want to do it and seem to feel pretty strongly about it most of them think that they're doing stuff simple enough that it won't be a problem and i think (a) they're likely to either be wrong already or soon will be, and (b) they are misleading others into thinking they are in a similar situation I don't know about most but I am sure many those who don't think they're doing stuff simple enough that it won't be a problem are unlikely to want to do it, since by definition they think they'd have a problem :-) I think point (b) is the more important one the xml/html dichotomy is worse than the c/C++ dichotomy perhaps we should require that people who believe they know what they are doing should include a disclaimer in their content along the lines of ""Trained professional driver. Don't try this as home."" of course then others would just cargo-cult copy that disclaimer too we clearly need some certification/regulation here what we have now is more kinda like the gun-control (or lack of gun-control) situation in the US sam's the only person whose source i have examined whom i know has done this seriously enough to really be considered a train professional driver and he recommends against it right but i'm tired of arguing this point, if people want to do it, then fine yeah so to get back to the context for my original question, my motivation is just my own general laziness Don't bother with certification, just make the technology as complex as possible then charge people $1500 for a three-day course on it Saves all the effort of printing proper certificates yeah, that seems to be working well for a lot of technologies/standards we must raise the barrier for entry make it much more painful people learn best from pain I know I do anyway, I would just rather be able to point people to ""list of stuff that you really should not be doing even though you think it should be OK"" doc instead of answering (or attempting to answer) the same kinds of questions in private e-mail repeatedly or instead of people using reading docs like http://www.w3.org/TR/xhtml-media-types/ and assuming they actually reflect real-world best practices I can see that there are sections of that doc that simon pointed out specific problems with more than a year ago but for which no changes were ever made apologizes for the monologue"
